work_id_a,anonymous_id_a,work_id_b,anonymous_id_b,description_a,description_b,text_similarity,same_ida,same_constituency,same_financial_year,duplicate_overlap_score,review_priority,explanation
WS/MP18126/2025-2026/236262,ND-WRK-1009,WS/MP18126/2025-2026/236267,ND-WRK-1014,install 2 set of street lights,install 2 set of street lights,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/207781,ND-WRK-0844,WS/MP18123/2026-2027/228594,ND-WRK-0853,construction of road,construction of road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/207781,ND-WRK-0844,WS/MP18123/2026-2027/242705,ND-WRK-0860,construction of road,construction of road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/228594,ND-WRK-0853,WS/MP18123/2026-2027/242705,ND-WRK-0860,construction of road,construction of road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/232859,ND-WRK-0854,WS/MP18123/2026-2027/242704,ND-WRK-0859,construction of internal road,construction of internal road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/232859,ND-WRK-0854,WS/MP18123/2026-2027/248078,ND-WRK-0861,construction of internal road,construction of internal road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236201,ND-WRK-0970,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236202,ND-WRK-0971,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236203,ND-WRK-0972,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236204,ND-WRK-0973,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236205,ND-WRK-0974,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236206,ND-WRK-0975,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236207,ND-WRK-0976,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236208,ND-WRK-0977,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236209,ND-WRK-0978,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236210,ND-WRK-0979,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236211,ND-WRK-0980,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236200,ND-WRK-0969,WS/MP18126/2025-2026/236212,ND-WRK-0981,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18123/2026-2027/242704,ND-WRK-0859,WS/MP18123/2026-2027/248078,ND-WRK-0861,construction of internal road,construction of internal road,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256644,ND-WRK-1087,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256645,ND-WRK-1088,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256646,ND-WRK-1089,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256647,ND-WRK-1090,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256648,ND-WRK-1091,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256649,ND-WRK-1092,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256650,ND-WRK-1093,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256651,ND-WRK-1094,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256652,ND-WRK-1095,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256653,ND-WRK-1096,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256654,ND-WRK-1097,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256655,ND-WRK-1098,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256635,ND-WRK-1078,WS/MP18126/2025-2026/256656,ND-WRK-1099,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256637,ND-WRK-1080,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256638,ND-WRK-1081,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256639,ND-WRK-1082,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256640,ND-WRK-1083,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256641,ND-WRK-1084,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256642,ND-WRK-1085,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256643,ND-WRK-1086,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256644,ND-WRK-1087,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256645,ND-WRK-1088,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256646,ND-WRK-1089,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256647,ND-WRK-1090,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256648,ND-WRK-1091,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256649,ND-WRK-1092,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256650,ND-WRK-1093,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256651,ND-WRK-1094,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256652,ND-WRK-1095,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256653,ND-WRK-1096,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256654,ND-WRK-1097,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256655,ND-WRK-1098,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256636,ND-WRK-1079,WS/MP18126/2025-2026/256656,ND-WRK-1099,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236211,ND-WRK-0980,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236212,ND-WRK-0981,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236200,ND-WRK-0969,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236201,ND-WRK-0970,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236202,ND-WRK-0971,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236203,ND-WRK-0972,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236204,ND-WRK-0973,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236205,ND-WRK-0974,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236206,ND-WRK-0975,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236207,ND-WRK-0976,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236208,ND-WRK-0977,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236209,ND-WRK-0978,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236199,ND-WRK-0968,WS/MP18126/2025-2026/236210,ND-WRK-0979,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256638,ND-WRK-1081,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256639,ND-WRK-1082,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256640,ND-WRK-1083,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256641,ND-WRK-1084,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256642,ND-WRK-1085,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256643,ND-WRK-1086,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256644,ND-WRK-1087,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256645,ND-WRK-1088,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256646,ND-WRK-1089,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256647,ND-WRK-1090,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256648,ND-WRK-1091,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256649,ND-WRK-1092,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256650,ND-WRK-1093,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256651,ND-WRK-1094,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256652,ND-WRK-1095,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256653,ND-WRK-1096,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256654,ND-WRK-1097,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256655,ND-WRK-1098,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256637,ND-WRK-1080,WS/MP18126/2025-2026/256656,ND-WRK-1099,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256639,ND-WRK-1082,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256640,ND-WRK-1083,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256641,ND-WRK-1084,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256642,ND-WRK-1085,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256643,ND-WRK-1086,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236207,ND-WRK-0976,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236208,ND-WRK-0977,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236209,ND-WRK-0978,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236210,ND-WRK-0979,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236211,ND-WRK-0980,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236212,ND-WRK-0981,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236199,ND-WRK-0968,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236200,ND-WRK-0969,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236201,ND-WRK-0970,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236202,ND-WRK-0971,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236203,ND-WRK-0972,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236204,ND-WRK-0973,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236205,ND-WRK-0974,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/236198,ND-WRK-0967,WS/MP18126/2025-2026/236206,ND-WRK-0975,install 2 set of solar street light,install 2 set of solar street light,1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256644,ND-WRK-1087,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256645,ND-WRK-1088,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256646,ND-WRK-1089,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256647,ND-WRK-1090,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
WS/MP18126/2025-2026/256638,ND-WRK-1081,WS/MP18126/2025-2026/256648,ND-WRK-1091,installation of street lights (2 set),installation of street lights (2 set),1.0,True,True,True,100.0,High,Two works have 100.0% description similarity. Same IDA: True; same constituency: True; same financial year: True.
